Review,Sentiment Scores,Compound Score,Sentiment Label
"Nice athletic clothingDynamic athletic clothing store! Align leggings are revolutionary, trendy, comfy, great quality and you’ll never regret getting a pair.","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.8599}",0.8599,Positive
"Order with UPS never arrived and the company - instead of replacing the order - told me it will take 20 business days to find out what happened to the order. In the meantime, Ive paid for an item that I don’t have and there is nothing else they can do.  By the time the 20 days have passed, the item will probably be sold out in my size.Good customer service would be to send a new item right away, while trying to find out what Happened to the lost order. Or giving the customer a refund.This is the last time I order from this site, despite the fact that I’m addicted to their clothes.","{'neg': 0.021, 'neu': 0.958, 'pos': 0.021, 'compound': 0.0258}",0.0258,Neutral
love their leggings however they do start to fray after a couple of wears.,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",0.6369,Positive
"Ordered a shirt, pilling and staining after three washes. They need 7 days and a silly form to ponder their response. They will allow me to return it, but are only offering store credit. So, I bought a defective shirt and they keep my money. I expected MUCH more from this company. Never buying again. Give me a direct line to someone who can make an immediate decision.","{'neg': 0.064, 'neu': 0.849, 'pos': 0.088, 'compound': -0.0945}",-0.0945,Negative
"This is terrible practice, first order is so messed up that only a moron would have shipped it,I guess that's what happens when you call your csr's educators. Lol maybe educate them on successful shipping practices.  But they give you 25bux in a voucher. I will shop at Nordstrom's from now on.","{'neg': 0.114, 'neu': 0.807, 'pos': 0.079, 'compound': -0.2283}",-0.2283,Negative
"Worst customer service I have ever received. Sent back two pairs of leggings totalling £176, received an e-gift card 4 weeks later for £54. A complete joke. Won't shop with them again","{'neg': 0.123, 'neu': 0.811, 'pos': 0.066, 'compound': -0.4404}",-0.4404,Negative
"Love my lululemon sports bras and other apparel. Prices are steep, but my clothing always last a long time. You get what you pay for with lululemon! Wish I could buy a lot more though!!","{'neg': 0.043, 'neu': 0.771, 'pos': 0.187, 'compound': 0.7526}",0.7526,Positive
"I bought two sports bras a few months ago and I am incredibly disappointed with the quality of these products. I am cup C (so reasonable breast size) however, the Energy Bra is chaffing on breasts so bad that even after a 5k easy run, the inner down part of the breast is always bloody and all scratched by the poor seaming. With every single run, this bra is doing more harm than good.The fact that you cannot actually review the products you bought on their website, says a lot about the brand. I will definitely not use this sports bra or brand as a matter of fact again!","{'neg': 0.153, 'neu': 0.773, 'pos': 0.075, 'compound': -0.9036}",-0.9036,Negative
Very disappointing customer service for a loyal customer of this brand for numerous years . I advised of poor quality of tank top worn once and they continuously reiterated that I was not entitled to a refund or exchange and never acknowledge the poor quality of the product,"{'neg': 0.251, 'neu': 0.659, 'pos': 0.09, 'compound': -0.8319}",-0.8319,Negative
"Pathetic customer service and return policy.  As a brand they are full of their own self importance.  ‘Who could ever make stretchy yoga pants like us?’  You must have a paper receipt from 1984 in order to return anything, even if it’s still in the bag and tagged...","{'neg': 0.072, 'neu': 0.832, 'pos': 0.097, 'compound': 0.0772}",0.0772,Positive
Awful customer service and awful return route. I dont have a printer and only one store provides the correct pre paid service in my area for returns. Im now out of pocket of 75 pound because i cant get the package back. Also a very long lead time for money to arrive back into your account. I have asked for a phone call multiple times and am still waiting. Ping ponging emails from multiple contacts repeating themselves. Disgusting greedy organisation.Tried phoning them and they put you on hold and then hang up??? Whats that about? Poor,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.9409}",-0.9409,Negative
"English: Ordered three sports bras in May and two of these were too small and the other was perfect. For this reason I had returned two bras. The transaction was done by my credit card, so it would take a while for I get my money back. The 18th of June I took contact with Lululemon, and they said they will return the money in 3-10 days.In July I contacted them for the second time and they said the same (3-10 working days).Unfortunately, no money back until today.Dutch: In mei drie sportbh's besteld en hiervan waren twee te klein en de ander zat perfect. Om deze reden had ik twee bh's retour gestuurd. De transactie is gedaan via mijn creditcard, om deze reden zou er wat tijd overheen gaan voor ik het geld terug zou krijgen. 18 juni contact opgenomen en het zou binnen 3 tot 10 werkdagen op mijn rekening staan. In juli nog eens contact opgenomen en weer dezelfde mail ontvangen (met 3-10 werkdagen zou t erop staan). Helaas nog tot de dag van vandaag geen geld terug.","{'neg': 0.012, 'neu': 0.933, 'pos': 0.055, 'compound': 0.8316}",0.8316,Positive
They were able to find a gift card I thought was lost for good! So grateful for the live chat and there was almost no waiting time. Very patient and I am grateful and amazed they could find it with only the authorization number and the last digits of the card.,"{'neg': 0.069, 'neu': 0.652, 'pos': 0.28, 'compound': 0.9181}",0.9181,Positive
"The Vaughan Mills location is the worst Lululemon location based on my personal experience! From lengthy unnecessary wait times (virtual and in person line ups), inconsistent and sometimes intrusive staff, to incompetent managers (one guy at least)... They also never pick up the phone, always a voicemail! Even though it is the closest location to me, I've decided to entirely avoid it and drive a little further to get a better overall experience. I do not recommend it!","{'neg': 0.15, 'neu': 0.816, 'pos': 0.034, 'compound': -0.8683}",-0.8683,Negative
"I purchased a  Love crew Tshirt on my iphone app in February. This weekend I wanted to return this unwashed, unworn, tag attached item and was told I could not that they have a 30 day return policy. I took a screen shot of the return policy on their app that does not mention any time frame and sent it to them. They should stand by behind their app's return policy.","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.6369}",0.6369,Positive
"Appalling site. Tried to exchange an item. No return label sent, after complaining I was sent a gift voucher which Neither I nor their customer service rep could apply. Finally bought a replacement top, but was sent a totally different product in a size that wouldn’t fit a child. The original product I had wanted is now out of stock and I’ve been promised a new voucher which won’t cover any alternative products I like. Two phone calls cut off and ‘courtesy’ email was impossible to reply to, responses just bounced back. Hours of wasted time, lost top now impossible to rebuy and a voucher that won’t buy me anything I like. Beware of trusting this hopeless company","{'neg': 0.144, 'neu': 0.669, 'pos': 0.186, 'compound': 0.6858}",0.6858,Positive
The product is way overpriced for the quality. The staff are so fake-woke it's embarrassing. Avoid!,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.6548}",-0.6548,Negative
"Lulu has def gone from a small boutique brand to a mass market brand, so I'm less excited to pay the hefty price tag, but I still love them.","{'neg': 0.034, 'neu': 0.729, 'pos': 0.237, 'compound': 0.8135}",0.8135,Positive
Quality has been going down! Loved them for years,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.636}",0.636,Positive
"Hello, I have supported Lululemon from its early days when it started in my city and all the while as it grew into a worldwide corporation. I own many pieces of their clothing, however after recently going through my closet I noted that I do have about 15 particular items that have only been worn a handful of times due to their quality. For example, the 'wonder under' high rise leggings, 'stride jacket', a pair of their ruched leggings, a rash guard, tank top with unraveling threads, merino wool gloves, dress and sweater (itchy, although being advertised as soft), they just sit and look pretty in my closet. They have not served a practical purpose for me so I ended up wasting my money on products that are of bad quality and lack longevity. After many emails back and forth, where I described the items (visuals and details), I was told that they do not fall under their quality promise guarantee. Customer service has kept playing back the same rhetoric, so much that it doesn't even make sense anymore. For example, I explained how their not so 'wunder under' leggings constantly roll down after 10 minutes of wear, resulting in a muffin top (a very obvious defect), I kept getting the same response of how Lululemon does not cover items exposed to 'excessive force/damage'. This left me scratching my head as they have only been worn a handful of times (due to rolling down); they have been like this from the very beginning and only exposed to cold water wash. Lululemon items are SO expensive, so of course a person is going to take note of how to take care of these pieces of clothing. I am Extremely disappointed with how this company absolutely refuses to take any responsibility for selling items that are indeed, faulty. After many years as a loyal client, I am no longer interested in purchasing items that can be hit or miss and then NOT covered by a quality promise in the end (something that is only stated to secure sales for the company, but not to put the mind of the buyer at ease, so beware!) There are many other great brands out there that actually follow through with their promises which I will be happy to support moving forward!","{'neg': 0.044, 'neu': 0.84, 'pos': 0.115, 'compound': 0.9782}",0.9782,Positive
"I am so sick of making orders and them getting cancelled because they don’t have the stock. Tonight I got 7, yes 7 emails with the full orders of almost 20 items being cancelled!!!! Why?! Because they do. It have the stock. They need to figure this out, I’m about done shopping and spending my money on this company!! If you do not have the stock, don’t post it for sale!","{'neg': 0.091, 'neu': 0.873, 'pos': 0.036, 'compound': -0.6201}",-0.6201,Negative
"I purchased visor from the Lululemon on July 19th and returned July 24th. The return processing was too delay so I had to contact the lululemon customer service several times but it was useless info from the customer service. On August 24th, about a month later, I checked USPS tracking again and it was delivered on August 11th but they didn't refund my money yet. So I contacted the customer service AGAIN and requested my money back and they told me that I have to wait again for 3-5 days due to refund processing.  Unbelievable! They already received a returned item about 13 days ago but they didn't even know until the customer contact them! I have ever, never had this kind of experience with any companies in my life.","{'neg': 0.047, 'neu': 0.936, 'pos': 0.017, 'compound': -0.5767}",-0.5767,Negative
"Like most people on here, I have experienced a terrible refund process. It took about 2+ months to even get into contact with someone AFTER they received my package back. I was then told I had been refunded onto a gift card. I have no idea where that gift card is... there excuse is because of COVID. That is BS. Plenty of other companies can process returns in a timely manner.Also - they would not let me publish a review on their website that stated the colour of the top was not as it was in the photo - be weary.....","{'neg': 0.053, 'neu': 0.834, 'pos': 0.113, 'compound': 0.6249}",0.6249,Positive
Did an online order. Have not received any order confirmation via mobile or email. Will I receive the ordered item? I have no idea. Stay away from this company !,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative
Customer service is not always the best but love the clothes,"{'neg': 0.129, 'neu': 0.53, 'pos': 0.341, 'compound': 0.6824}",0.6824,Positive
"Zero stars would be more appropriate. I ordered a jacket. It arrived within 3 days. Very good response and delivery method.The jacket was very small, so tried to contact them to return this item . As per their instructions for returns, I did everything possible to adhere to their requirements for returning. They were extremely slow to respond, I am talking weeks. So I sent it back in same package, with all perusing info, ie. original invoice, garment in tact etc . They still have not got back to me, this was 3 weeks ago. I have tried to contact them about this, they said they have not received it back yet. Bit my tracking info from the. Post office says they have received it. There return policy sounded good, however they don’t live up to their own policy. Shame. I will never buy from them again. They have effectively stolen $129.90 from me. How do they get away with this ? But they do and will continue to defraud people into buying. My advice..do not buy from Lululemon. Ever.","{'neg': 0.024, 'neu': 0.931, 'pos': 0.045, 'compound': 0.3905}",0.3905,Positive
"If I could give 0 stars, I would.  Ordered almost $200 of clothing online.  They sent me an e-mail to confirm it was delivered, but I never received it.  FedEx delivered to wrong address (yes, they had my correct address), even had signature receiving package.  Live chat with Lululemon ""educator"" who told me it ""wasn't their problem"".  I asked for a refund for the items I paid for but didn't received and he hung up the live chat on me without a response.  The only thing the educator taught  me was never to order from Lululemon again.  Be warned.","{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.7783}",-0.7783,Negative
Lululemon is not worth the money!  Don’t buy their marketing saving products !  I bought a backpack from them that sucks .  The zipper gets stuck on the flap all the time so I went to try to return it and their return process is such a pain in the ass that after several rounds of emails and filling out forms and sending pictures of the merchandise I just gave up!  It’s not worth my time.  I expected a “Nordstrom” like customer experience From this company for the prices they charge and that is the opposite of the “Wal-Mart” like experience I got !   Come on Lululemon -  live up to the standards of you are going to charge those kinds of prices !  It’s not just a “trend”!  It’s about the overall experience and you don’t make the cut!!!,"{'neg': 0.128, 'neu': 0.836, 'pos': 0.036, 'compound': -0.8979}",-0.8979,Negative
"Very dishonest about their return/refund policy as they tried to force me to accept an e-gift card instead of refunding via my original method of payment - as stated on their website. It's been a month since I made the return, it's taken long-winded back and forth e-mails, Twitter DM conversations and a phone call to get LululemonUK to agree to refund via my original method of payment.The leggings I returned were see through, which is quite disappointing, coming from what is supposed to be a quality, high end brand. I definitely will not recommend the brand nor their products.U.P.D.A.T.EWeeks have passed since I was told by LuluLemonUK Twitter that I’ll be refunded but I still haven’t got my money back. I’ve spent most of my evening ringing their UK customer care line only to be put through to 3 different Agents in Canada - one who said he couldn’t help me, one disconnected and the other told me a different story than I was told on Twitter weeks ago. I bought and returned those items in June, still no refund in September.If you cherish your dignity and peace of mind, DO NOT PURCHASE ANYTHING FROM LULULEMON/LULULEMONUK, you will totally regret encountering such a horrendous company if you fall into their fake refund trap.I turned to Sweaty Betty for work out gear instead, as I don’t want to get into another round of trauma with LuluLemon. Great quality items, free next day delivery for my order worth over £250 and they refunded me for the returned items within a week of receiving the items - I’d ordered 2 different sizes for fit.","{'neg': 0.087, 'neu': 0.762, 'pos': 0.15, 'compound': 0.9525}",0.9525,Positive
"I love their products but customer service doesn't live up to the same quality standards.  Orders take a considerably long time to arrive - other companies seem to be managing quick turnaround despite COVID.  A lack of investment in infrastructure or unwilling to fund a good delivery service, or both? Latest experience - order cancelled, no explanation, days after an email confirming my order being placed.  It's from their new line, it was available at the time.  I might still not have been happy but an explanation would have been politic.  Bad Lululemon!","{'neg': 0.14, 'neu': 0.773, 'pos': 0.087, 'compound': -0.754}",-0.754,Negative
"Disappointing service when it comes to refunds.. It takes forever to receive the money back after they acknowledge that they have received all the items. Lovely products, but the return service is just absolutely not up to the standards of 2020 when other companies issue refunds within days.","{'neg': 0.042, 'neu': 0.911, 'pos': 0.048, 'compound': 0.0772}",0.0772,Positive
"I have loved this store for years. Today however, I ran to a local store as soon as I got off of work to get a birthday present for a family member. It was about a 35 min drive and I thought I made it just in time. I saw someone walk into the store as I was walking through the parking lot. As soon as I got to the doors, an employee said that they were closing in 5 min and that I couldn't go in. I explained that I was getting a gift, and I already knew the exact product, size, and color I was getting. She then stated that there is only 5 min left and the store was capacity for Covid (which I totally respect). However I had just saw someone walk into the store as I was walking over, so there was no line or wait to go in. Within the time that the store was still open, I saw many customers leave, where I would have been able to run in and grab what I needed really quick. Instead, I was turned away, about an hour turn around drive, and extremely disappointed with the customer service.","{'neg': 0.038, 'neu': 0.925, 'pos': 0.037, 'compound': 0.1885}",0.1885,Positive
"I ordered a jacket from them and Fedex says it was delivered and we received the e-mail confirming this. However, Fedex never rang and just left in the building lobby. Anyone could have just picked it up ! And when I called they said it would be 15 to 20 days to investigate !! Unacceptable, this is a present I received for my 50th birthday, well rather did NOT receive. Customer service was no help at all. Fedex has better service that Lululemon because I called them on Thursday and they called me back the next day saying their investigation was complete and the package was lost or stolen. Still with 15 to 20 days back at Lululemon even when I told them the investigation was complete with Fedex. Worst experience ever !","{'neg': 0.114, 'neu': 0.823, 'pos': 0.063, 'compound': -0.8469}",-0.8469,Negative
"based on my most recent visit in the store, people were super helpful and kind! I have a pair of leggings and a tank top and love them! great quality I've had the leggings since Christmas of last year and they haven't pilled and/or ripped. My tank top is a bit tight but does the job! thank you lululemon for my fave leggings ever","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9611}",0.9611,Positive
"I love their products, and their customer service (most of the time) is very friendly and helpful! A while back, I brought in a skirt without a receipt to return and they gave me store credit. However, I would say their items are a tad bit too expensive given the quality (lots of pilling on leggings after some wear, fading logos, etc.) of everything, and their less than great efforts at sustainability despite their massive success in the economy.","{'neg': 0.035, 'neu': 0.763, 'pos': 0.202, 'compound': 0.9379}",0.9379,Positive
"Complete jokers! I placed an order on 2nd of June, still waiting to receive the products. In the meantime a catalogue of errors and terrible customer service: first parcel was not delivered, then they took 20(!!) days to investigate, followed by finally agreeing to send me a new parcel by then 2 out of 3 items were out of stock. Every step of the way had to be chased by me a number of times. The final straw was them initially offering me a gift card Instead of a refund for items no longer available. Stay away!","{'neg': 0.09, 'neu': 0.843, 'pos': 0.067, 'compound': -0.5053}",-0.5053,Negative
I would like to know why my package has not been delivered it says it was going to be here  August 1 and now I think that my package is stolen by the mail people and this has to be shipped before the 11th because I need a backpack for school,"{'neg': 0.064, 'neu': 0.885, 'pos': 0.05, 'compound': -0.1779}",-0.1779,Negative
It took from the 19th June (date returned) to the 27th July to receive a refund for a coat I bought. This is longer than the refund on my Easyjet cancelled flight due to Covid-19. Complaints have been in the national press about Easyjets lengthy refund period! I have had this problem with Lululemon before and will not be buying from them again.,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.7974}",-0.7974,Negative
Long delays in issuing RefundsI purchase items from the online. They send send to separate but I didn’t get the part of the item I called customer service they re claimed to the item also they said you have to wait 15-20 days. Lululemon customer service is not good enough I don’t want to buy again.,"{'neg': 0.056, 'neu': 0.918, 'pos': 0.026, 'compound': -0.3937}",-0.3937,Negative
"I dont’ get it. The products are way overpriced and everything falls apart. I’d be happy to Spend $100 On leggings and items that last but those don’t. Couple that with staff who are rude and ridiculous loop holes that prevent every returning or exchanging items, I’m done. My daughter was required to have their leggings for dance. They came apart at the seams after the first use, and she’s a size 2, tiny thing. Bras, even headbands, fall apart. Just learned that the founder made many extremely racist comments and although he’s stepped down, hes still receiving income from the sales. I’ll never shop here again!","{'neg': 0.115, 'neu': 0.855, 'pos': 0.03, 'compound': -0.9183}",-0.9183,Negative
"Wow, turned out i'm not the only one with bad experience today.  I have a defective pair of pants that split in the middle of the thigh in front, right along the yarn line that connects 2 different color yarn, yet they claimed it's an old item therefore it's not covered for repair nor replacement!  How sad.  The quality doesn't match the price and they are careless about customer service.  Never again.","{'neg': 0.116, 'neu': 0.805, 'pos': 0.08, 'compound': -0.4287}",-0.4287,Negative
"Used to be a good company not entirely sure what happened... Yesterday I called Lulu in regards to a price-adjustment on an item I had purchased online during the week of their ""biggest online sale"". Less than a week later the item had been further reduced by $30 and moved to their ""We've Made Too Much"" section. This being my first time for calling to see if it was possible as I always purchase my items at the full price range as sales for Lulu are rare online. The lady I spoke with on their guest education was terrible. Excuse after excuse on why a $30 price adjustment couldn't be given as it was ""policy"" and couldn't provide much more detail than rehearsed script with a whole lot of attitude. She was willing to supply a $15 gift card for inconvenience- as appreciative as I was in regards to the gesture I was not looking for $15 on inconvenience and just straight principle. I asked if a $30 gift card could be done considering the price was adjusted by $30 in less than a week. At the end of the day if they could not give money back I would have happily accepted it in a gift card form to have been applied to a future purchase from Lulu. When the rep advised me she couldn't not do anything further as it was policy and they are only allowed to allot certain amounts to certain issues I had advised that's fine and will try to reach out to someone else as she had advised me earlier on the call they don't have managers. The rep proceeded to tell me to consider calling another day as I will only get her. What kind of company does not have managers? or any level of escalation for that matter? Disappointing to see such a huge corporation penny pinch and have the worst customer service set up I have ever experienced.Needless to say I'll consider my shopping elsewhere and will let others know the terrible experience as well to keep this from happening to them!","{'neg': 0.057, 'neu': 0.837, 'pos': 0.106, 'compound': 0.8995}",0.8995,Positive
"DO NOT ORDER ONLINE from Lululemon UK. Lululemon use UPS to deliver their items, UPS never attempt delivery to address and instead delivered to an ""access point"" 3.5 hours walk one-way from my house! Getting someone at Lululemon to understand this error has been exhausting, and now who knows when I will get a refund. Lululemon recommended that I just order the items AGAIN and pay again!! Even though I have not received a refund. Terrible customer service. Avoid.","{'neg': 0.123, 'neu': 0.825, 'pos': 0.053, 'compound': -0.6953}",-0.6953,Negative
"I was also having trouble with my refund for a return (the shorts I ordered were too large), but once I reached out to Lululemon after a month of waiting, the customer support recognized that it wasn't my fault because my package was stuck in transit, so they went ahead and credited my card. I understand all companies right now are having trouble with shipping, etc. as a result of COVID, and I think they appreciate customers who are understanding and patient with this. Simran with the Guest Education Center was very helpful and kind and quick in responding to my concerns!","{'neg': 0.068, 'neu': 0.723, 'pos': 0.209, 'compound': 0.9543}",0.9543,Positive
Online orders being returned...be warned it takes an age to process a refund back to your account. Better to return in store if possible. That way your money is credited in days rather than months.,"{'neg': 0.055, 'neu': 0.805, 'pos': 0.14, 'compound': 0.5106}",0.5106,Positive
"Do not support Lululemon!! Their founder, Chip Wilson, named the company Lululemon because “it’s funny to watch” Japanese people pronounce the letter “L”. Their founder has stepped down but still gets paid. Do you really want to be supporting a racist company?Don’t believe me? Google “Lululemon racist name”. You’ll thank me later.","{'neg': 0.198, 'neu': 0.642, 'pos': 0.16, 'compound': -0.6842}",-0.6842,Negative
"product quality has deteriorated and the customer service is deplorable. Lucy on chat, was super rude. They don't seem to have any reviews on FB or Google, guessing that is because they will be so bad.","{'neg': 0.169, 'neu': 0.743, 'pos': 0.088, 'compound': -0.5561}",-0.5561,Negative
"They failed to complete my order. It was missing an item. They say it takes 15-20 business days BEFORE they can refund or send the missing item. A whole month! Then they proceeded to yell me that I should buy the missing item again in the meantime. Yeah I should spend my money to correct their mistake. When I tried to post a review on their website, they refused to post it!","{'neg': 0.195, 'neu': 0.776, 'pos': 0.028, 'compound': -0.8975}",-0.8975,Negative
"Did a lot of research on the best running shorts on the market, Lululemon came at the top so I purchased the “Hotty Hot Short” for £58. First time I wore them the stitching on the inner thigh rubbed and made my thigh sore. After complaining, they said they didn’t see any issues with them and washed their hands of me. Disgusting customer service, and pricey garments too! I bought a £14 pair of Superdry shorts which are perfect. Wish I’d checked trustpilot first, don’t make the same mistake I did!","{'neg': 0.101, 'neu': 0.769, 'pos': 0.13, 'compound': 0.5972}",0.5972,Positive
I would not recommend buying from lululemon online. I returned leggings almost one month ago and am still waiting on my refund. I contacted customer service who advised the leggings were received by them and it takes 28 days to process and then refund could take up to another 10 days. I returned a package to ASOS and received refund into my account within a week. Processing time makes no sense especially as lululemon provide a returns label via UPS. I will never purchase online from this company again. Very disappointing experience,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.7784}",-0.7784,Negative
"I ordered some bottoms and when I tracked them to see where they had got to, I phoned Lululemon to ask what was happening.  They said the delivery people did not have my full address?  Though they would try to sort it.  10 days later still no parcel, just tracked the order to see they are being retuned to sender.  I tried to phone their helpline, which is apparently shut.  Very poor service.","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.6801}",-0.6801,Negative
Lululemon  Cabazon outlet were very rude with us I went over there signed up like they said on my cell phone so the manager told me to sign up on  the cell because that way I  would not have to wait she would text me to come  because ma daghter can't stand for a long time so she said ill text you when your next I came back weighted over 30 min and yet she said I have no way of knowing how much longer my daughter was exhausted I couldn't wait any longer they disrespect my daughter they disrespect her condition and disrespected me and disrespect at the fact that not only after they say that your next you're not next because there's no time to know how long you have to wait doesn't matter your **DISABILITY **,"{'neg': 0.171, 'neu': 0.812, 'pos': 0.017, 'compound': -0.9649}",-0.9649,Negative
They cancelled my order on Jan 31 2020. However I found same product on Jul 4th sale and place order. They cancelled again. Why did Lululemon take responsibility as back ordered?,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Negative
"Horrible quality I bought t shirt on sale for 40$ ,it has pilled after I worn once.I contacted customer service and they asked me filled up the form with pictures and descriptions of what happened .After I submit the form the send me the same email and said  I have to attached more clear pictures and description.Are u kidding to me? U sell horrible quality clothing and don’t care about customers???I am not gonna buy from this brand anymore!","{'neg': 0.125, 'neu': 0.786, 'pos': 0.089, 'compound': -0.6071}",-0.6071,Negative
EVERY SINGLE lululemon pair I have purchased has piled within a couple months of me buying them! I have washed them how they tell you to. So frusturating!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"My order returned to their warehouse on the 25th May, it is now the 9th July and I still have not had my refund !!! Appalling !","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.5673}",-0.5673,Negative
"I would not even give Lululemon one star! The customer service was appalling (also not sure why I kept being directed to a Canadian call centre who don’t seem to have any communication with UK based orders?? ..but all the same, Angie from Lululemon was awful)! I tried to order an item twice with the latter attempt confirmed as being sent out for delivery, and without any proper explanation, both were cancelled after lengthy waits. Now I have to wait a further 15 days for my money to be returned. Think the whole process should have only taken a couple of weeks max, instead it’s taken 7 weeks and counting..and the end result is I have nothing!! Bitterly disappointing experience and rubbish service throughout!!","{'neg': 0.065, 'neu': 0.894, 'pos': 0.041, 'compound': -0.4371}",-0.4371,Negative
"Giving one star is being generous. Slow returns service. Slow to refund money. OneOrder was randomly sent back to Europe without explanation and despite assuring me that they had sent e-gift card for the promotion I had used, hasn’t materialised. Rather sham like online business. Although their products are good, has slipped in quality over the last year or so but prices remain high. Think carefully before buying online.","{'neg': 0.022, 'neu': 0.851, 'pos': 0.128, 'compound': 0.6916}",0.6916,Positive
Bought something online and with no explanation it was cancelled. I tried to get a reason but someone called Jeremy thought it was acceptable not to give one. I cannot believe that a company like Lululemon can have such a bad online experience,"{'neg': 0.167, 'neu': 0.701, 'pos': 0.132, 'compound': -0.1655}",-0.1655,Negative
"This is my first time purchasing from this company and will be my last. I wish I had read the reviews first. I purchased a yoga mat on line on the 13th of June . The postage terms were free express shipping. I am still waiting. Customer service was not helpful at all. They claim the item has been sent, however, it is not trackable even though it is meant to be with a courier company. This is coming on to 4 weeks. I requested a refund and have not heard anything back. I was being patient because of the virus and allowed for extra time but to me it just comes across as dodgy. Totally misleading and a very unprofessional.","{'neg': 0.108, 'neu': 0.859, 'pos': 0.033, 'compound': -0.8719}",-0.8719,Negative
personally i am an absulute fan of lululemon i live in their leggings the quality is just amazing the other reviews must not have had an excelent esxperience as me.,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.7269}",0.7269,Positive
"I have had two seriously terrible experiences with Lululemon, and one lukewarm encounter. Both the terrible experiences concerned quality control issues made worst by terrible customer service. (Terrible 1) Spring 2019, I bought two pairs of Slim Commission pants in 30/34. The two pairs were sized inconsistently. Specifically, one pair was 1.5 inches too wide on the waist. The lack of quality control was actually astounding for pants that are nearly $150/pair. However, the lack of quality customer service was way worse. When I immediately brought it to Lululemon's attention, I was told too bad too sad. I could return for store credit and then wait over a week for a new pair to come in, which I ended up forced into doing. I bit my tongue and justified it because I loved the pants that did fit. (Lukewarm 1) Spring 2020, two of my Commission slims (I was now up to three) had gotten the same hole along stitching near the crotch. I have no idea how these expensive pants could deteriorate so quickly, particularly because I am OCD with these pants. I hardly wear / wash, and when I do wash its: alone / cold / delicate / hand dry. Yet it happened. I am categorizing this one as only lukewarm because I got one of the pairs replaced. However, I need to circle up with the other pair, and I was told by a store rep that they wouldn't help me (Michigan Ave Chicago store). Moreover, these pants shouldn't get holes along stitching like that. Its total BS. Shame on LULU.(Terrible 2) Summer 2020, my replacement pair came in the mail (see Lukewarm 1), and I was horrified to discover another sizing inconsistency problem. This pair was much tighter than my existing pairs. In fact, this pair had a waist two inches smaller than my other pairs and an ankle opening a half inch smaller. What the H**** LULULEMON. Again, I went to the store so I could try on other pairs and a couple sizes to understand what was going on. I walked thirty minutes to a store, and I had to wait in the heat for another thirty minutes to be allowed in due to COVID. When I get in they tell me they have NO 30/34 or 31/34 slim pants. Like not none in the color I wanted; straight-up NONE. How is that even possible. I was annoyed. I explained the quality control issue I had, and got horrible customer service. They refused to help and told me to try coming back in a week. This is not how high end brands behave towards customers. Lululemon get it together.","{'neg': 0.134, 'neu': 0.815, 'pos': 0.052, 'compound': -0.988}",-0.988,Negative
"I've purchased over 20 items for my daughters over 2 years. Most of there products have been good quality, however our last purchase of $118 leggings had stitching come undone after 2 wears. I initiated a returned process and it took 2 chats and 5 emails and 7 photographs to finally get a return authorization form and on top of all of that no refund but a gift card instead. I expected much more from a high-end brand like Lululemon. Trusting your customers is very important. They clearly don't. I'll be looking for another athletics company.","{'neg': 0.016, 'neu': 0.776, 'pos': 0.208, 'compound': 0.9583}",0.9583,Positive
"I just want my money back for orders UK00224655, UK221240, UK00210223 please. Appreciate you are busy and working with Covid 19 in mind but please react faster, issue refund confirmations. I am so tired of chasing you just to have to wait for a response for another 3-4 days. Chat in the UK is temporarily closed. Phone line - no one picks up. It's such a shambles and it's a shambles because every other company is performing so well. I'm so disappointed, I love lululemon but would only ever shop in store going forward.","{'neg': 0.116, 'neu': 0.723, 'pos': 0.161, 'compound': 0.4456}",0.4456,Positive
